symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2021-06-23 00:00:00+00:00,133.6999969,134.3200073,133.2299957,133.7700043,60214200,130.6930542,134.3200073,133.2299957,133.7700043,60214200,0,1
AAPL,2021-06-24 00:00:00+00:00,133.4100037,134.6399994,132.9299927,134.4499969,68711000,130.4095459,134.6399994,132.9299927,134.4499969,68711000,0,1
AAPL,2021-06-25 00:00:00+00:00,133.1100006,133.8899994,132.8099976,133.4600067,70783700,130.1163025,133.8899994,132.8099976,133.4600067,70783700,0,1
AAPL,2021-06-28 00:00:00+00:00,134.7799988,135.25,133.3500061,133.4100037,62111300,131.748764,135.25,133.3500061,133.4100037,62111300,0,1
AAPL,2021-06-29 00:00:00+00:00,136.3300018,136.4900055,134.3500061,134.8000031,64556100,133.263855,136.4900055,134.3500061,134.8000031,64556100,0,1
AAPL,2021-06-30 00:00:00+00:00,136.9600067,137.4100037,135.8699951,136.1699982,63261400,133.879715,137.4100037,135.8699951,136.1699982,63261400,0,1
AAPL,2021-07-01 00:00:00+00:00,137.2700043,137.3300018,135.7599945,136.6000061,52485800,134.1827545,137.3300018,135.7599945,136.6000061,52485800,0,1
AAPL,2021-07-02 00:00:00+00:00,139.9600067,140,137.75,137.8999939,78852600,136.8122406,140,137.75,137.8999939,78852600,0,1
AAPL,2021-07-06 00:00:00+00:00,142.0200043,143.1499939,140.0700073,140.0700073,108181800,138.8259277,143.1499939,140.0700073,140.0700073,108181800,0,1
AAPL,2021-07-07 00:00:00+00:00,144.5700073,144.8899994,142.6600037,143.5399933,104911600,141.3185425,144.8899994,142.6600037,143.5399933,104911600,0,1
AAPL,2021-07-08 00:00:00+00:00,143.2400055,144.0599976,140.6699982,141.5800018,105575500,140.0184784,144.0599976,140.6699982,141.5800018,105575500,0,1
AAPL,2021-07-09 00:00:00+00:00,145.1100006,145.6499939,142.6499939,142.75,99890800,141.846405,145.6499939,142.6499939,142.75,99890800,0,1
AAPL,2021-07-12 00:00:00+00:00,144.5,146.3200073,144,146.2100067,76299700,141.2501526,146.3200073,144,146.2100067,76299700,0,1
AAPL,2021-07-13 00:00:00+00:00,145.6399994,147.4600067,143.6300049,144.0299988,100827100,142.3644867,147.4600067,143.6300049,144.0299988,100827100,0,1
AAPL,2021-07-14 00:00:00+00:00,149.1499939,149.5700073,147.6799927,148.1000061,127050800,145.7955627,149.5700073,147.6799927,148.1000061,127050800,0,1
AAPL,2021-07-15 00:00:00+00:00,148.4799957,150,147.0899963,149.2400055,106820300,145.140625,150,147.0899963,149.2400055,106820300,0,1
AAPL,2021-07-16 00:00:00+00:00,146.3899994,149.7599945,145.8800049,148.4600067,93251400,143.097641,149.7599945,145.8800049,148.4600067,93251400,0,1
AAPL,2021-07-19 00:00:00+00:00,142.4499969,144.0700073,141.6699982,143.75,121434600,139.2462311,144.0700073,141.6699982,143.75,121434600,0,1
AAPL,2021-07-20 00:00:00+00:00,146.1499939,147.1000061,142.9600067,143.4600067,96350000,142.8630219,147.1000061,142.9600067,143.4600067,96350000,0,1
AAPL,2021-07-21 00:00:00+00:00,145.3999939,146.1300049,144.6300049,145.5299988,74993500,142.1298981,146.1300049,144.6300049,145.5299988,74993500,0,1
AAPL,2021-07-22 00:00:00+00:00,146.8000031,148.1999969,145.8099976,145.9400024,77338200,143.4984131,148.1999969,145.8099976,145.9400024,77338200,0,1
AAPL,2021-07-23 00:00:00+00:00,148.5599976,148.7200012,146.9199982,147.5500031,71447400,145.2188416,148.7200012,146.9199982,147.5500031,71447400,0,1
AAPL,2021-07-26 00:00:00+00:00,148.9900055,149.8300018,147.6999969,148.2700043,72434100,145.6391754,149.8300018,147.6999969,148.2700043,72434100,0,1
AAPL,2021-07-27 00:00:00+00:00,146.7700043,149.2100067,145.5500031,149.1199951,104818600,143.4690857,149.2100067,145.5500031,149.1199951,104818600,0,1
AAPL,2021-07-28 00:00:00+00:00,144.9799957,146.9700012,142.5399933,144.8099976,118931200,141.7193756,146.9700012,142.5399933,144.8099976,118931200,0,1
AAPL,2021-07-29 00:00:00+00:00,145.6399994,146.5500031,144.5800018,144.6900024,56699500,142.3644867,146.5500031,144.5800018,144.6900024,56699500,0,1
AAPL,2021-07-30 00:00:00+00:00,145.8600006,146.3300018,144.1100006,144.3800049,70440600,142.5795441,146.3300018,144.1100006,144.3800049,70440600,0,1
AAPL,2021-08-02 00:00:00+00:00,145.5200043,146.9499969,145.25,146.3600006,62880000,142.2471924,146.9499969,145.25,146.3600006,62880000,0,1
AAPL,2021-08-03 00:00:00+00:00,147.3600006,148.0399933,145.1799927,145.8099976,64786600,144.0458374,148.0399933,145.1799927,145.8099976,64786600,0,1
AAPL,2021-08-04 00:00:00+00:00,146.9499969,147.7899933,146.2799988,147.2700043,56368300,143.6450195,147.7899933,146.2799988,147.2700043,56368300,0,1
AAPL,2021-08-05 00:00:00+00:00,147.0599976,147.8399963,146.1699982,146.9799957,46397700,143.7525635,147.8399963,146.1699982,146.9799957,46397700,0,1
AAPL,2021-08-06 00:00:00+00:00,146.1399994,147.1100006,145.6300049,146.3500061,54126800,143.067276,147.1100006,145.6300049,146.3500061,54126800,0,1
AAPL,2021-08-09 00:00:00+00:00,146.0899963,146.6999969,145.5200043,146.1999969,48908700,143.0183563,146.6999969,145.5200043,146.1999969,48908700,0,1
AAPL,2021-08-10 00:00:00+00:00,145.6000061,147.7100067,145.3000031,146.4400024,69023100,142.5385895,147.7100067,145.3000031,146.4400024,69023100,0,1
AAPL,2021-08-11 00:00:00+00:00,145.8600006,146.7200012,145.5299988,146.0500031,48493500,142.7931671,146.7200012,145.5299988,146.0500031,48493500,0,1
AAPL,2021-08-12 00:00:00+00:00,148.8899994,149.0500031,145.8399963,146.1900024,72282600,145.7594757,149.0500031,145.8399963,146.1900024,72282600,0,1
AAPL,2021-08-13 00:00:00+00:00,149.1000061,149.4400024,148.2700043,148.9700012,59375000,145.9650726,149.4400024,148.2700043,148.9700012,59375000,0,1
AAPL,2021-08-16 00:00:00+00:00,151.1199951,151.1900024,146.4700012,148.5399933,103296000,147.9425812,151.1900024,146.4700012,148.5399933,103296000,0,1
AAPL,2021-08-17 00:00:00+00:00,150.1900024,151.6799927,149.0899963,150.2299957,92229700,147.0321045,151.6799927,149.0899963,150.2299957,92229700,0,1
AAPL,2021-08-18 00:00:00+00:00,146.3600006,150.7200012,146.1499939,149.8000031,86326000,143.2826385,150.7200012,146.1499939,149.8000031,86326000,0,1
AAPL,2021-08-19 00:00:00+00:00,146.6999969,148,144.5,145.0299988,86960300,143.615509,148,144.5,145.0299988,86960300,0,1
AAPL,2021-08-20 00:00:00+00:00,148.1900024,148.5,146.7799988,147.4400024,60549600,145.0742188,148.5,146.7799988,147.4400024,60549600,0,1
AAPL,2021-08-23 00:00:00+00:00,149.7100067,150.1900024,147.8899994,148.3099976,60131800,146.5622101,150.1900024,147.8899994,148.3099976,60131800,0,1
AAPL,2021-08-24 00:00:00+00:00,149.6199951,150.8600006,149.1499939,149.4499969,48606400,146.4741058,150.8600006,149.1499939,149.4499969,48606400,0,1
AAPL,2021-08-25 00:00:00+00:00,148.3600006,150.3200073,147.8000031,149.8099976,58991300,145.2406158,150.3200073,147.8000031,149.8099976,58991300,0,1
AAPL,2021-08-26 00:00:00+00:00,147.5399933,149.1199951,147.5099945,148.3500061,48597200,144.4378357,149.1199951,147.5099945,148.3500061,48597200,0,1
AAPL,2021-08-27 00:00:00+00:00,148.6000061,148.75,146.8300018,147.4799957,55802400,145.4755554,148.75,146.8300018,147.4799957,55802400,0,1
AAPL,2021-08-30 00:00:00+00:00,153.1199951,153.4900055,148.6100006,149,90956700,149.900528,153.4900055,148.6100006,149,90956700,0,1
AAPL,2021-08-31 00:00:00+00:00,151.8300018,152.8000031,151.2899933,152.6600037,86453100,148.6376495,152.8000031,151.2899933,152.6600037,86453100,0,1
AAPL,2021-09-01 00:00:00+00:00,152.5099945,154.9799957,152.3399963,152.8300018,80313700,149.3033447,154.9799957,152.3399963,152.8300018,80313700,0,1
AAPL,2021-09-02 00:00:00+00:00,153.6499939,154.7200012,152.3999939,153.8699951,71115500,150.4193726,154.7200012,152.3999939,153.8699951,71115500,0,1
AAPL,2021-09-03 00:00:00+00:00,154.3000031,154.6300049,153.0899963,153.7599945,57808700,151.0557404,154.6300049,153.0899963,153.7599945,57808700,0,1
AAPL,2021-09-07 00:00:00+00:00,156.6900024,157.2599945,154.3899994,154.9700012,82278300,153.395462,157.2599945,154.3899994,154.9700012,82278300,0,1
AAPL,2021-09-08 00:00:00+00:00,155.1100006,157.0399933,153.9799957,156.9799957,74420200,151.8486938,157.0399933,153.9799957,156.9799957,74420200,0,1
AAPL,2021-09-09 00:00:00+00:00,154.0700073,156.1100006,153.9499969,155.4900055,57305700,150.8305511,156.1100006,153.9499969,155.4900055,57305700,0,1
AAPL,2021-09-10 00:00:00+00:00,148.9700012,155.4799957,148.6999969,155,140893200,145.8377838,155.4799957,148.6999969,155,140893200,0,1
AAPL,2021-09-13 00:00:00+00:00,149.5500031,151.4199982,148.75,150.6300049,102404300,146.4055939,151.4199982,148.75,150.6300049,102404300,0,1
AAPL,2021-09-14 00:00:00+00:00,148.1199951,151.0700073,146.9100037,150.3500061,109296300,145.005661,151.0700073,146.9100037,150.3500061,109296300,0,1
AAPL,2021-09-15 00:00:00+00:00,149.0299988,149.4400024,146.3699951,148.5599976,83281300,145.8965149,149.4400024,146.3699951,148.5599976,83281300,0,1
AAPL,2021-09-16 00:00:00+00:00,148.7899933,148.9700012,147.2200012,148.4400024,68034100,145.6615906,148.9700012,147.2200012,148.4400024,68034100,0,1
AAPL,2021-09-17 00:00:00+00:00,146.0599976,148.8200073,145.7599945,148.8200073,129868800,142.9889526,148.8200073,145.7599945,148.8200073,129868800,0,1
AAPL,2021-09-20 00:00:00+00:00,142.9400024,144.8399963,141.2700043,143.8000031,123478900,139.9345856,144.8399963,141.2700043,143.8000031,123478900,0,1
AAPL,2021-09-21 00:00:00+00:00,143.4299927,144.6000061,142.7799988,143.9299927,75834000,140.4142303,144.6000061,142.7799988,143.9299927,75834000,0,1
AAPL,2021-09-22 00:00:00+00:00,145.8500061,146.4299927,143.6999969,144.4499969,76404300,142.7834015,146.4299927,143.6999969,144.4499969,76404300,0,1
AAPL,2021-09-23 00:00:00+00:00,146.8300018,147.0800018,145.6399994,146.6499939,64838200,143.7427673,147.0800018,145.6399994,146.6499939,64838200,0,1
AAPL,2021-09-24 00:00:00+00:00,146.9199982,147.4700012,145.5599976,145.6600037,53477900,143.8308563,147.4700012,145.5599976,145.6600037,53477900,0,1
AAPL,2021-09-27 00:00:00+00:00,145.3699951,145.9600067,143.8200073,145.4700012,74150700,142.3134918,145.9600067,143.8200073,145.4700012,74150700,0,1
AAPL,2021-09-28 00:00:00+00:00,141.9100037,144.75,141.6900024,143.25,108972300,138.9262238,144.75,141.6900024,143.25,108972300,0,1
AAPL,2021-09-29 00:00:00+00:00,142.8300018,144.4499969,142.0299988,142.4700012,74602000,139.8269043,144.4499969,142.0299988,142.4700012,74602000,0,1
AAPL,2021-09-30 00:00:00+00:00,141.5,144.3800049,141.2799988,143.6600037,89056700,138.5248566,144.3800049,141.2799988,143.6600037,89056700,0,1
AAPL,2021-10-01 00:00:00+00:00,142.6499939,142.9199982,139.1100006,141.8999939,94639600,139.65065,142.9199982,139.1100006,141.8999939,94639600,0,1
AAPL,2021-10-04 00:00:00+00:00,139.1399994,142.2100067,138.2700043,141.7599945,98322000,136.2144623,142.2100067,138.2700043,141.7599945,98322000,0,1
AAPL,2021-10-05 00:00:00+00:00,141.1100006,142.2400055,139.3600006,139.4900055,80861100,138.1430359,142.2400055,139.3600006,139.4900055,80861100,0,1
AAPL,2021-10-06 00:00:00+00:00,142,142.1499939,138.3699951,139.4700012,83221100,139.0143127,142.1499939,138.3699951,139.4700012,83221100,0,1
AAPL,2021-10-07 00:00:00+00:00,143.2899933,144.2200012,142.7200012,143.0599976,61732700,140.2772217,144.2200012,142.7200012,143.0599976,61732700,0,1
AAPL,2021-10-08 00:00:00+00:00,142.8999939,144.1799927,142.5599976,144.0299988,58773200,139.8954315,144.1799927,142.5599976,144.0299988,58773200,0,1
AAPL,2021-10-11 00:00:00+00:00,142.8099976,144.8099976,141.8099976,142.2700043,64452200,139.8072968,144.8099976,141.8099976,142.2700043,64452200,0,1
AAPL,2021-10-12 00:00:00+00:00,141.5099945,143.25,141.0399933,143.2299957,73035900,138.5346222,143.25,141.0399933,143.2299957,73035900,0,1
AAPL,2021-10-13 00:00:00+00:00,140.9100037,141.3999939,139.1999969,141.2400055,78762700,137.9472504,141.3999939,139.1999969,141.2400055,78762700,0,1
AAPL,2021-10-14 00:00:00+00:00,143.7599945,143.8800049,141.5099945,142.1100006,69907100,140.7373199,143.8800049,141.5099945,142.1100006,69907100,0,1
AAPL,2021-10-15 00:00:00+00:00,144.8399963,144.8999939,143.5099945,143.7700043,67940300,141.794632,144.8999939,143.5099945,143.7700043,67940300,0,1
AAPL,2021-10-18 00:00:00+00:00,146.5500031,146.8399963,143.1600037,143.4499969,85589200,143.4686584,146.8399963,143.1600037,143.4499969,85589200,0,1
AAPL,2021-10-19 00:00:00+00:00,148.7599945,149.1699982,146.5500031,147.0099945,76378900,145.6321716,149.1699982,146.5500031,147.0099945,76378900,0,1
AAPL,2021-10-20 00:00:00+00:00,149.2599945,149.75,148.1199951,148.6999969,58418800,146.1216583,149.75,148.1199951,148.6999969,58418800,0,1
AAPL,2021-10-21 00:00:00+00:00,149.4799957,149.6399994,147.8699951,148.8099976,61421000,146.3370514,149.6399994,147.8699951,148.8099976,61421000,0,1
AAPL,2021-10-22 00:00:00+00:00,148.6900024,150.1799927,148.6399994,149.6900024,58883400,145.5636444,150.1799927,148.6399994,149.6900024,58883400,0,1
AAPL,2021-10-25 00:00:00+00:00,148.6399994,149.3699951,147.6199951,148.6799927,50720600,145.5147247,149.3699951,147.6199951,148.6799927,50720600,0,1
AAPL,2021-10-26 00:00:00+00:00,149.3200073,150.8399963,149.0099945,149.3300018,60893400,146.1804199,150.8399963,149.0099945,149.3300018,60893400,0,1
AAPL,2021-10-27 00:00:00+00:00,148.8500061,149.7299957,148.4900055,149.3600006,56094900,145.7203064,149.7299957,148.4900055,149.3600006,56094900,0,1
AAPL,2021-10-28 00:00:00+00:00,152.5700073,153.1699982,149.7200012,149.8200073,100077900,149.3621216,153.1699982,149.7200012,149.8200073,100077900,0,1
AAPL,2021-10-29 00:00:00+00:00,149.8000031,149.9400024,146.4100037,147.2200012,124953200,146.6503448,149.9400024,146.4100037,147.2200012,124953200,0,1
AAPL,2021-11-01 00:00:00+00:00,148.9600067,149.6999969,147.8000031,148.9900055,74588300,145.8279877,149.6999969,147.8000031,148.9900055,74588300,0,1
AAPL,2021-11-02 00:00:00+00:00,150.0200043,151.5700073,148.6499939,148.6600037,69122000,146.8656769,151.5700073,148.6499939,148.6600037,69122000,0,1
AAPL,2021-11-03 00:00:00+00:00,151.4900055,151.9700012,149.8200073,150.3899994,54511500,148.3047943,151.9700012,149.8200073,150.3899994,54511500,0,1
AAPL,2021-11-04 00:00:00+00:00,150.9600067,152.4299927,150.6399994,151.5800018,60394600,147.7859344,152.4299927,150.6399994,151.5800018,60394600,0,1
AAPL,2021-11-05 00:00:00+00:00,151.2799988,152.1999969,150.0599976,151.8899994,65463900,148.3153381,152.1999969,150.0599976,151.8899994,65463900,0,1
AAPL,2021-11-08 00:00:00+00:00,150.4400024,151.5700073,150.1600037,151.4100037,55020900,147.4918213,151.5700073,150.1600037,151.4100037,55020900,0,1
AAPL,2021-11-09 00:00:00+00:00,150.8099976,151.4299927,150.0599976,150.1999969,56787900,147.8545227,151.4299927,150.0599976,150.1999969,56787900,0,1
AAPL,2021-11-10 00:00:00+00:00,147.9199982,150.1300049,147.8500061,150.0200043,65187100,145.0211945,150.1300049,147.8500061,150.0200043,65187100,0,1
AAPL,2021-11-11 00:00:00+00:00,147.8699951,149.4299927,147.6799927,148.9600067,41000000,144.972168,149.4299927,147.6799927,148.9600067,41000000,0,1
AAPL,2021-11-12 00:00:00+00:00,149.9900055,150.3999939,147.4799957,148.4299927,63804000,147.0506439,150.3999939,147.4799957,148.4299927,63804000,0,1
AAPL,2021-11-15 00:00:00+00:00,150,151.8800049,149.4299927,150.3699951,59222800,147.0604401,151.8800049,149.4299927,150.3699951,59222800,0,1
AAPL,2021-11-16 00:00:00+00:00,151,151.4900055,149.3399963,149.9400024,59256200,148.0408478,151.4900055,149.3399963,149.9400024,59256200,0,1
AAPL,2021-11-17 00:00:00+00:00,153.4900055,155,150.9900055,151,88807000,150.4820404,155,150.9900055,151,88807000,0,1
AAPL,2021-11-18 00:00:00+00:00,157.8699951,158.6699982,153.0500031,153.7100067,137827700,154.7761536,158.6699982,153.0500031,153.7100067,137827700,0,1
AAPL,2021-11-19 00:00:00+00:00,160.5500031,161.0200043,156.5299988,157.6499939,117305600,157.4036713,161.0200043,156.5299988,157.6499939,117305600,0,1
AAPL,2021-11-22 00:00:00+00:00,161.0200043,165.6999969,161,161.6799927,117467900,157.8644714,165.6999969,161,161.6799927,117467900,0,1
AAPL,2021-11-23 00:00:00+00:00,161.4100037,161.8000031,159.0599976,161.1199951,96041900,158.2468414,161.8000031,159.0599976,161.1199951,96041900,0,1
AAPL,2021-11-24 00:00:00+00:00,161.9400024,162.1399994,159.6399994,160.75,69463600,158.7664337,162.1399994,159.6399994,160.75,69463600,0,1
AAPL,2021-11-26 00:00:00+00:00,156.8099976,160.4499969,156.3600006,159.5700073,76959800,153.736969,160.4499969,156.3600006,159.5700073,76959800,0,1
AAPL,2021-11-29 00:00:00+00:00,160.2400055,161.1900024,158.7899933,159.3699951,88748200,157.0997314,161.1900024,158.7899933,159.3699951,88748200,0,1
AAPL,2021-11-30 00:00:00+00:00,165.3000031,165.5200043,159.9199982,159.9900055,174048100,162.0605927,165.5200043,159.9199982,159.9900055,174048100,0,1
AAPL,2021-12-01 00:00:00+00:00,164.7700043,170.3000031,164.5299988,167.4799957,152052500,161.5410004,170.3000031,164.5299988,167.4799957,152052500,0,1
AAPL,2021-12-02 00:00:00+00:00,163.7599945,164.1999969,157.8000031,158.7400055,136739200,160.5507813,164.1999969,157.8000031,158.7400055,136739200,0,1
AAPL,2021-12-03 00:00:00+00:00,161.8399963,164.9600067,159.7200012,164.0200043,118023100,158.6684113,164.9600067,159.7200012,164.0200043,118023100,0,1
AAPL,2021-12-06 00:00:00+00:00,165.3200073,167.8800049,164.2799988,164.2899933,107497000,162.0802155,167.8800049,164.2799988,164.2899933,107497000,0,1
AAPL,2021-12-07 00:00:00+00:00,171.1799927,171.5800018,168.3399963,169.0800018,120405400,167.8253784,171.5800018,168.3399963,169.0800018,120405400,0,1
AAPL,2021-12-08 00:00:00+00:00,175.0800018,175.9600067,170.6999969,172.1300049,116998900,171.648941,175.9600067,170.6999969,172.1300049,116998900,0,1
AAPL,2021-12-09 00:00:00+00:00,174.5599976,176.75,173.9199982,174.9100037,108923700,171.1391296,176.75,173.9199982,174.9100037,108923700,0,1
AAPL,2021-12-10 00:00:00+00:00,179.4499969,179.6300049,174.6900024,175.2100067,115402700,175.9333191,179.6300049,174.6900024,175.2100067,115402700,0,1
AAPL,2021-12-13 00:00:00+00:00,175.7400055,182.1300049,175.5299988,181.1199951,153237000,172.2960358,182.1300049,175.5299988,181.1199951,153237000,0,1
AAPL,2021-12-14 00:00:00+00:00,174.3300018,177.7400055,172.2100067,175.25,139380400,170.9136505,177.7400055,172.2100067,175.25,139380400,0,1
AAPL,2021-12-15 00:00:00+00:00,179.3000031,179.5,172.3099976,175.1100006,131063300,175.7862091,179.5,172.3099976,175.1100006,131063300,0,1
AAPL,2021-12-16 00:00:00+00:00,172.2599945,181.1399994,170.75,179.2799988,150185800,168.884201,181.1399994,170.75,179.2799988,150185800,0,1
AAPL,2021-12-17 00:00:00+00:00,171.1399994,173.4700012,169.6900024,169.9299927,195432700,167.7861633,173.4700012,169.6900024,169.9299927,195432700,0,1
AAPL,2021-12-20 00:00:00+00:00,169.75,170.5800018,167.4600067,168.2799988,107499100,166.4234009,170.5800018,167.4600067,168.2799988,107499100,0,1
AAPL,2021-12-21 00:00:00+00:00,172.9900055,173.1999969,169.1199951,171.5599976,91185900,169.5999298,173.1999969,169.1199951,171.5599976,91185900,0,1
AAPL,2021-12-22 00:00:00+00:00,175.6399994,175.8600006,172.1499939,173.0399933,92135300,172.197937,175.8600006,172.1499939,173.0399933,92135300,0,1
AAPL,2021-12-23 00:00:00+00:00,176.2799988,176.8500061,175.2700043,175.8500061,68356600,172.8254395,176.8500061,175.2700043,175.8500061,68356600,0,1
AAPL,2021-12-27 00:00:00+00:00,180.3300018,180.4199982,177.0700073,177.0899963,74919600,176.7960358,180.4199982,177.0700073,177.0899963,74919600,0,1
AAPL,2021-12-28 00:00:00+00:00,179.2899933,181.3300018,178.5299988,180.1600037,79144300,175.776413,181.3300018,178.5299988,180.1600037,79144300,0,1
AAPL,2021-12-29 00:00:00+00:00,179.3800049,180.6300049,178.1399994,179.3300018,62348900,175.8647003,180.6300049,178.1399994,179.3300018,62348900,0,1
AAPL,2021-12-30 00:00:00+00:00,178.1999969,180.5700073,178.0899963,179.4700012,59773000,174.7078094,180.5700073,178.0899963,179.4700012,59773000,0,1
AAPL,2021-12-31 00:00:00+00:00,177.5700073,179.2299957,177.2599945,178.0899963,64062300,174.0901642,179.2299957,177.2599945,178.0899963,64062300,0,1
AAPL,2022-01-03 00:00:00+00:00,182.0099945,182.8800049,177.7100067,177.8300018,104487900,178.4431305,182.8800049,177.7100067,177.8300018,104487900,0,1
AAPL,2022-01-04 00:00:00+00:00,179.6999969,182.9400024,179.1199951,182.6300049,99310400,176.1784058,182.9400024,179.1199951,182.6300049,99310400,0,1
AAPL,2022-01-05 00:00:00+00:00,174.9199982,180.1699982,174.6399994,179.6100006,94537600,171.4920959,180.1699982,174.6399994,179.6100006,94537600,0,1
AAPL,2022-01-06 00:00:00+00:00,172,175.3000031,171.6399994,172.6999969,96904000,168.6293182,175.3000031,171.6399994,172.6999969,96904000,0,1
AAPL,2022-01-07 00:00:00+00:00,172.1699982,174.1399994,171.0299988,172.8899994,86709100,168.7959595,174.1399994,171.0299988,172.8899994,86709100,0,1
AAPL,2022-01-10 00:00:00+00:00,172.1900024,172.5,168.1699982,169.0800018,106765600,168.815567,172.5,168.1699982,169.0800018,106765600,0,1
AAPL,2022-01-11 00:00:00+00:00,175.0800018,175.1799927,170.8200073,172.3200073,76138300,171.648941,175.1799927,170.8200073,172.3200073,76138300,0,1
AAPL,2022-01-12 00:00:00+00:00,175.5299988,177.1799927,174.8200073,176.1199951,74805200,172.0901337,177.1799927,174.8200073,176.1199951,74805200,0,1
AAPL,2022-01-13 00:00:00+00:00,172.1900024,176.6199951,171.7899933,175.7799988,84505800,168.815567,176.6199951,171.7899933,175.7799988,84505800,0,1
AAPL,2022-01-14 00:00:00+00:00,173.0700073,173.7799988,171.0899963,171.3399963,80440800,169.6783447,173.7799988,171.0899963,171.3399963,80440800,0,1
AAPL,2022-01-18 00:00:00+00:00,169.8000031,172.5399933,169.4100037,171.5099945,90956700,166.4724121,172.5399933,169.4100037,171.5099945,90956700,0,1
AAPL,2022-01-19 00:00:00+00:00,166.2299957,171.0800018,165.9400024,170,94815000,162.9723969,171.0800018,165.9400024,170,94815000,0,1
AAPL,2022-01-20 00:00:00+00:00,164.5099945,169.6799927,164.1799927,166.9799957,91420500,161.286087,169.6799927,164.1799927,166.9799957,91420500,0,1
AAPL,2022-01-21 00:00:00+00:00,162.4100037,166.3300018,162.3000031,164.4199982,122848900,159.2272186,166.3300018,162.3000031,164.4199982,122848900,0,1
AAPL,2022-01-24 00:00:00+00:00,161.6199951,162.3000031,154.6999969,160.0200043,162294600,158.452713,162.3000031,154.6999969,160.0200043,162294600,0,1
AAPL,2022-01-25 00:00:00+00:00,159.7799988,162.7599945,157.0200043,158.9799957,115798400,156.6488037,162.7599945,157.0200043,158.9799957,115798400,0,1
AAPL,2022-01-26 00:00:00+00:00,159.6900024,164.3899994,157.8200073,163.5,108275300,156.5605164,164.3899994,157.8200073,163.5,108275300,0,1
AAPL,2022-01-27 00:00:00+00:00,159.2200012,163.8399963,158.2799988,162.4499969,121954600,156.0997467,163.8399963,158.2799988,162.4499969,121954600,0,1
AAPL,2022-01-28 00:00:00+00:00,170.3300018,170.3500061,162.8000031,165.7100067,179935700,166.9920349,170.3500061,162.8000031,165.7100067,179935700,0,1
AAPL,2022-01-31 00:00:00+00:00,174.7799988,175,169.5099945,170.1600037,115541600,171.3547974,175,169.5099945,170.1600037,115541600,0,1
AAPL,2022-02-01 00:00:00+00:00,174.6100006,174.8399963,172.3099976,174.0099945,86213900,171.1881409,174.8399963,172.3099976,174.0099945,86213900,0,1
AAPL,2022-02-02 00:00:00+00:00,175.8399963,175.8800049,173.3300018,174.75,84914300,172.3940582,175.8800049,173.3300018,174.75,84914300,0,1
AAPL,2022-02-03 00:00:00+00:00,172.8999939,176.2400055,172.1199951,174.4799957,89418100,169.5116272,176.2400055,172.1199951,174.4799957,89418100,0,1
AAPL,2022-02-04 00:00:00+00:00,172.3899994,174.1000061,170.6799927,171.6799927,82465400,169.2269897,174.1000061,170.6799927,171.6799927,82465400,0,1
AAPL,2022-02-07 00:00:00+00:00,171.6600037,173.9499969,170.9499969,172.8600006,77251200,168.5103912,173.9499969,170.9499969,172.8600006,77251200,0,1
AAPL,2022-02-08 00:00:00+00:00,174.8300018,175.3500061,171.4299927,171.7299957,74829200,171.6222229,175.3500061,171.4299927,171.7299957,74829200,0,1
AAPL,2022-02-09 00:00:00+00:00,176.2799988,176.6499939,174.8999939,176.0500031,71285000,173.0456085,176.6499939,174.8999939,176.0500031,71285000,0,1
AAPL,2022-02-10 00:00:00+00:00,172.1199951,175.4799957,171.5500031,174.1399994,90865900,168.9619141,175.4799957,171.5500031,174.1399994,90865900,0,1
AAPL,2022-02-11 00:00:00+00:00,168.6399994,173.0800018,168.0399933,172.3300018,98670700,165.5457916,173.0800018,168.0399933,172.3300018,98670700,0,1
AAPL,2022-02-14 00:00:00+00:00,168.8800049,169.5800018,166.5599976,167.3699951,86185500,165.7813721,169.5800018,166.5599976,167.3699951,86185500,0,1
AAPL,2022-02-15 00:00:00+00:00,172.7899933,172.9499969,170.25,170.9700012,62527400,169.6196442,172.9499969,170.25,170.9700012,62527400,0,1
AAPL,2022-02-16 00:00:00+00:00,172.5500031,173.3399963,170.0500031,171.8500061,61177400,169.384079,173.3399963,170.0500031,171.8500061,61177400,0,1
AAPL,2022-02-17 00:00:00+00:00,168.8800049,171.9100037,168.4700012,171.0299988,69589300,165.7813721,171.9100037,168.4700012,171.0299988,69589300,0,1
AAPL,2022-02-18 00:00:00+00:00,167.3000031,170.5399933,166.1900024,169.8200073,82772700,164.2303772,170.5399933,166.1900024,169.8200073,82772700,0,1
AAPL,2022-02-22 00:00:00+00:00,164.3200073,166.6900024,162.1499939,164.9799957,91162800,161.305069,166.6900024,162.1499939,164.9799957,91162800,0,1
AAPL,2022-02-23 00:00:00+00:00,160.0700073,166.1499939,159.75,165.5399933,90009200,157.1330566,166.1499939,159.75,165.5399933,90009200,0,1
AAPL,2022-02-24 00:00:00+00:00,162.7400055,162.8500061,152,152.5800018,141147500,159.7540436,162.8500061,152,152.5800018,141147500,0,1
AAPL,2022-02-25 00:00:00+00:00,164.8500061,165.1199951,160.8699951,163.8399963,91974200,161.8253326,165.1199951,160.8699951,163.8399963,91974200,0,1
